timestamp,frame,right_hip_angle,right_knee_angle,right_ankle_angle,left_hip_angle,left_knee_angle,left_ankle_angle
2025-10-06 19:15:45.870,968,150.15735116420615,123.77739251613757,154.462565585318,167.22126679127516,171.62574092353464,174.80557094961398
2025-10-06 19:15:45.935,969,151.93980301341668,124.71768430862396,154.462565585318,167.92506776618583,171.5490544574754,174.09385875958137
2025-10-06 19:15:45.999,970,153.0355550466543,126.45349486853459,155.50809894633414,168.33229939261224,170.16624325425744,172.71104757305756
2025-10-06 19:15:46.065,971,152.61779025417297,126.6914761724516,155.7460802502012,169.42701645608796,173.38908307403497,174.0256765868869
2025-10-06 19:15:46.130,972,152.61779025417297,126.6914761724516,155.7460802502012,169.8332785658833,172.7308917512558,173.36748527103686
2025-10-06 19:15:46.192,973,153.37163858701572,127.20734320150623,155.50809894633414,171.28526709517362,172.62623358127385,172.6262335353572
2025-10-06 19:15:46.265,974,153.93884364089183,129.4858015082541,156.80140945934508,170.24051019198507,171.98964000992794,172.6262335353572
2025-10-06 19:15:46.343,975,154.44732569873156,130.51909571614712,157.33544253747698,170.64867352128473,172.65356955858883,173.29016307843645
2025-10-06 19:15:46.407,976,154.9510240479919,131.56101669074394,157.87366516193683,169.1280668873761,171.35320356978156,172.6262335353572
2025-10-06 19:15:46.471,977,155.02153227779877,131.60486994205323,157.42586189275397,170.8111638940753,173.29016312901712,173.29016307843645
2025-10-06 19:15:46.534,978,155.0985230224311,132.43128942712372,157.75097631332653,170.74427222688723,173.29016312901712,173.29016307843645
2025-10-06 19:15:46.605,979,163.44578542197002,146.91108228953138,163.8865817245685,170.2605540272226,172.62623358127385,172.6262335353572
2025-10-06 19:15:46.686,980,174.86084001344966,161.71481107622773,166.4295655617945,174.23563861569053,166.9157946513812,166.2930389402562
2025-10-06 19:15:46.748,981,177.5601397478438,160.61017583279616,161.7675088804253,174.81062506451002,158.57402062625513,157.32865634597758
2025-10-06 19:15:46.811,982,178.43602768743892,146.88287116300384,146.30993245699415,176.05481370355685,158.86017517291478,156.37062223934777
2025-10-06 19:15:46.873,983,179.42018951582244,130.32296008159557,127.46055485143923,178.72748375038202,168.9484382588289,163.36119428734546
2025-10-06 19:15:46.938,984,179.56237356875755,129.11003857947023,125.67640821329397,179.42835157231352,173.54674022636132,166.1153322641767
2025-10-06 19:15:47.012,985,177.27900293713816,129.55634324105924,123.34070733818997,175.75882103598283,177.94506821725605,168.07926140106693
2025-10-06 19:15:47.075,986,173.3064091940655,139.50727693322978,128.8533743303691,171.63104217911527,173.55839984172704,172.40535653675323
2025-10-06 19:15:47.152,987,172.53892620120905,143.33832573584613,131.47854661207796,170.89273537434326,172.11787279946358,173.10757677409356
2025-10-06 19:15:47.219,988,173.12273595866745,144.12413165886443,132.81419918177158,170.73844362021273,170.22562761423006,174.41275590907657
2025-10-06 19:15:47.285,989,173.0141172659116,145.5478913296227,133.68811220568213,170.30566933939355,170.10747862139598,174.53090490314372
2025-10-06 19:15:47.350,990,173.0141172659116,145.09738808854843,133.23760896462335,170.89273537434326,170.63731883857605,174.58813072092656
2025-10-06 19:15:47.415,991,173.49604588364988,145.1240745234043,133.26429539952204,170.89273537434326,170.6945446557183,174.53090490314372
2025-10-06 19:15:47.477,992,172.94840648026735,146.96327408485593,134.55585555451918,170.9384605082082,171.73702094275805,173.92754347884363
2025-10-06 19:15:47.541,993,172.56896587178062,146.96073141259933,134.13194853834526,172.35060254235884,172.68864084710484,173.8627439368032
2025-10-06 19:15:47.603,994,173.0157829705641,147.82878286217516,134.99999998790622,172.16361684896432,172.05729887792594,174.35175249955893
2025-10-06 19:15:47.668,995,173.05015082305988,150.76663681665684,137.52611689861632,171.71832183116084,170.93349721918383,175.03025912918878
2025-10-06 19:15:47.734,996,173.05015082305988,151.55830107319397,138.31778115516838,171.2842712010235,169.8807838152816,175.64892188519565
2025-10-06 19:15:47.798,997,173.85508119671405,151.53341030317503,138.7046274288318,172.69801057180803,171.52112563242562,175.03025912918878
2025-10-06 19:15:47.863,998,174.51240585509746,149.23156922293327,137.0601110112024,172.9862374146893,171.67434962457958,175.6012944817844
2025-10-06 19:15:47.926,999,175.64209540511308,145.5518094979422,134.99999998825672,173.53046118259897,172.8872507504082,174.97592459877126
2025-10-06 19:15:47.988,1000,178.56109510634582,148.44750279055813,141.25403273016673,176.36440643734022,179.67934225294061,171.06043491599155
2025-10-06 19:15:48.051,1001,177.60320214607466,158.6706973027422,155.40020936742386,179.32820538254174,172.10101243034524,165.96375647913536
2025-10-06 19:15:48.113,1002,174.92102950568358,157.0975950011817,156.55193739283973,177.20908018922896,168.01791727694211,163.10135126027694
2025-10-06 19:15:48.175,1003,170.680597490386,166.4393952357021,170.2175928929091,175.58199054421567,165.66488809884243,162.0126653043422
2025-10-06 19:15:48.236,1004,170.6043645960862,166.11728646625747,170.43331393495365,174.34079752376292,163.75314124704875,161.34211148412305
2025-10-06 19:15:48.298,1005,171.3770911399156,171.53819361986552,175.50284822213408,169.1841033586698,176.69366640543404,178.6028183999165
2025-10-06 19:15:48.363,1006,168.00110775515105,167.72576596829407,159.51298577509755,167.91342567447103,170.1103330297793,173.29016307843645
2025-10-06 19:15:48.441,1007,166.38234056757875,169.62766733451414,159.37646858603247,166.81960721607427,167.10371617957222,170.96051711581038
2025-10-06 19:15:48.504,1008,150.31254497026276,163.37494434980943,169.02775970297952,169.16821893796165,178.1268698411408,177.48312405685766
2025-10-06 19:15:48.569,1009,151.49973162069907,163.01325772997782,170.15886817395065,171.5121769697847,178.67200450211539,178.75463516040872
2025-10-06 19:15:48.633,1010,153.39429704159704,163.5032741326937,170.72739815211577,172.1543014957359,178.02988007196348,178.75463516040872
2025-10-06 19:15:48.703,1011,156.73158022636585,168.38465578653938,169.59228862489536,172.11864762438918,179.3370449340019,177.48312405685766
2025-10-06 19:15:48.772,1012,159.75760818936718,167.9750731821727,173.01894249838512,,,
2025-10-06 19:15:48.837,1013,160.6755467841483,169.37619727646626,172.94769389738832,,,
2025-10-06 19:15:48.902,1014,175.92354706331966,176.2896348180613,177.48312405685766,,,
2025-10-06 19:15:48.964,1015,179.9716976062623,179.1637683890707,178.00211976178375,,,
2025-10-06 19:15:49.027,1016,179.88088021704945,177.9504515623031,178.6830870214002,,,
2025-10-06 19:15:49.090,1017,174.4336678185688,174.23510270095736,165.48894044940548,,,
2025-10-06 19:15:49.151,1018,176.6418605911581,168.81364546553158,161.146841196851,,,
2025-10-06 19:15:49.214,1019,175.6582447095172,167.02586688406635,158.81865046526605,,,
2025-10-06 19:15:49.277,1020,175.2685765218612,173.48884345861555,167.61924300901134,172.8303160202021,167.37670586323378,163.16252732663705
2025-10-06 19:15:49.340,1021,175.9146313145093,178.64481102193392,174.93638298390658,172.38698377889298,166.04784021414903,161.3330856823544
2025-10-06 19:15:49.403,1022,175.92429618790567,158.65081272289308,154.94238455286185,173.1225790777655,164.60216620135967,159.88741166953852
2025-10-06 19:15:49.464,1023,173.92837569835706,168.19413326037187,166.1303135058697,170.18069934132802,165.25643713714393,165.25643710812
2025-10-06 19:15:49.527,1024,172.58468780615468,164.6804474415832,162.68835384556982,170.35546681021086,171.0319255605393,172.09283718353956
2025-10-06 19:15:49.590,1025,174.33807585800474,166.2794564755015,165.29169604753795,170.70162807642762,174.76651308188596,175.29214759247776
2025-10-06 19:15:49.654,1026,174.25373075922124,179.99914988964468,179.998710744406,171.0375719722236,137.37537883363947,137.9108378109823
2025-10-06 19:15:49.719,1027,173.31068457586122,179.23610103207326,179.23610039325763,162.45386073639938,174.10321847544435,162.89727098531256
2025-10-06 19:15:49.781,1028,171.29929957560546,178.98602087378646,179.99864004845637,162.6502644848636,177.3294777556228,164.85901611683016
2025-10-06 19:15:49.845,1029,171.07940584392674,176.47820226501767,177.51044669638964,163.92115142658162,177.45441446267407,165.51023735787783
2025-10-06 19:15:49.907,1030,170.77069025005983,175.63103798259303,176.68221854566647,163.96650310271156,178.05123447685156,165.80890340047844
2025-10-06 19:15:49.971,1031,170.51292412934905,174.70907642883435,175.7321064711616,169.43765684326016,176.73789046544948,169.2420328523586
2025-10-06 19:15:50.037,1032,171.32365938680988,175.0346292366687,175.53284071012388,172.66163500750466,174.88395881144507,170.9723869827131
2025-10-06 19:15:50.100,1033,172.2671944128242,176.91758238058912,176.4236653390816,173.82750209215052,173.314978748264,170.8886428886597
2025-10-06 19:15:50.164,1034,172.58308625897544,,,179.97444431185107,170.39261047880836,175.76360505809305
2025-10-06 19:15:50.228,1035,174.14127403265735,,,179.48635935875404,175.14038551572241,176.72951188614155
2025-10-06 19:15:50.291,1036,175.37468787892388,,,179.1513161297777,173.06940375261604,177.85909834739783
2025-10-06 19:15:50.357,1037,174.45153367855835,,,178.51750132893363,172.26039548376545,178.8875998108523
2025-10-06 19:15:50.424,1038,174.06891709280669,,,177.35654852398505,170.5303539362445,179.45434126072067
2025-10-06 19:15:50.488,1039,175.729481905754,,,178.03465103643975,,
2025-10-06 19:15:50.551,1040,177.78524480618506,,,176.38688002200084,,
2025-10-06 19:15:50.612,1041,178.13940400501005,,,174.98914038939574,,
2025-10-06 19:15:50.676,1042,178.76625063131206,,,174.55041321552306,,
2025-10-06 19:15:50.747,1043,176.6825901362854,,,173.1235537831846,,
2025-10-06 19:15:50.810,1044,175.52304795381826,,,173.10938361497762,,
2025-10-06 19:15:50.874,1045,174.9513645484506,,,172.90925362356248,,
2025-10-06 19:15:50.936,1046,171.96980903905109,,,173.94235317105094,,
2025-10-06 19:15:50.997,1047,172.464317151401,,,176.5772771844458,,
